id,brand,model,year,fuel,kms,transmission,2door,color,type,displacement,hp,euro,price
63ed2b8dc90f09d1320fa2a5,Hyundai,i30,2008,d,189000.0,0.0,0.0,gray,hatchback,,,,3999.0
63ad801279f167dcba0f1d44,Hyundai,i20,2012,p,139000.0,0.0,0.0,silver,hatchback,1248,78,5,8200.0
63c5925bb16b9b02600b1015,Hyundai,i30,2013,p,147000.0,0.0,0.0,black,hatchback,1400,100,5,16860.0
63f6075e453b536fc7062f42,Hyundai,i30,2013,p,205000.0,0.0,0.0,red,hatchback,1400,100,5,15860.0
631d81a0ee5cc97c81060a93,Hyundai,i30,2013,d,197000.0,0.0,0.0,black,hatchback,1600,110,5,13680.0
63e3740517317a3d150b2bb2,Hyundai,Grandeur,2007,g,265000.0,1.0,0.0,beige,sedan,33000,235,4,10600.0
63b72ad956580cda6300f522,Hyundai,i30,2010,p,180000.0,0.0,0.0,chameleon,hatchback,1400,105,5,10480.0
5f93113bf7669279db372db2,Hyundai,i40,2012,d,240000.0,0.0,0.0,black,combi,1700,136,5,8200.0
63de5eb43d79832a9501f445,Hyundai,Tucson,2007,d,204100.0,0.0,0.0,bordo,jeep,2000,140,4,8400.0
63fb47fc859e4ee73a095ef4,Hyundai,Santa,2006,p,217000.0,1.0,0.0,gray,jeep,2700,190,4,15400.0
632db7c2d9ee5583540d36c9,Hyundai,i30,2009,d,219000.0,0.0,0.0,black,hatchback,1600,90,4,5790.0
640d869dec1bd6751300d554,Hyundai,ix20,2011,p,103000.0,0.0,0.0,chameleon,van,1400,90,5,12990.0
636a05d54c425a2a3b097c72,Hyundai,i30,2014,d,92000.0,1.0,0.0,blue,combi,1596,110,5,16700.0
633fc52865819dab2700b7c2,Hyundai,Ioniq,2018,h,150000.0,1.0,0.0,white,hatchback,1598,120,6,29990.0
640d863c82bd1ae1b70a27c4,Hyundai,i30,2012,p,163000.0,1.0,0.0,gray,combi,1600,126,5,10699.0
63c6aa8faaaf49ca5800c824,Hyundai,i10,2009,g,121980.0,0.0,0.0,black,hatchback,,,4,7499.0
63c6cd9b083464cc6b033d44,Hyundai,ix20,2011,d,159234.0,0.0,0.0,black,hatchback,1400,90,5,9799.0
63fb8e282b20ab3a6c047f74,Hyundai,i30,2011,d,200000.0,0.0,0.0,black,combi,1600,90,5,5500.0
63c986e6dc1002849f0f1f32,Hyundai,i30,2008,p,180632.0,0.0,0.0,black,hatchback,1400,109,4,7199.0
622b89f59472650735769872,Hyundai,Santa,2006,d,171200.0,0.0,0.0,gray,jeep,2200,150,4,8400.0
6358db1cc31dc598b506f1c6,Hyundai,Tucson,2006,d,200000.0,0.0,0.0,black,jeep,2000,140,4,8490.0
640d824f105ba3e8640d4fe6,Hyundai,i10,2016,p,89600.0,0.0,0.0,gray,hatchback,1000,66,6,13950.0
63ce70d0dc7add160006d0a2,Hyundai,i30,2008,p,136000.0,0.0,0.0,blue,hatchback,1400,109,4,8900.0
63454e729e260cd6190c4f42,Hyundai,Tucson,2010,d,185000.0,0.0,0.0,black,jeep,2000,150,4,12500.0
638611770e711fc288035375,Hyundai,Tucson,2009,g,165000.0,0.0,0.0,gray,jeep,2000,140,4,12500.0
63c155e9714d3850520940b4,Hyundai,i10,2015,p,70000.0,0.0,0.0,black,hatchback,1000,,5,11998.0
63cbd28e4e52cba43709c0a6,Hyundai,Santa,2003,d,241000.0,0.0,0.0,gray,jeep,2000,113,,3999.0
635279023229a7cd5b089c52,Hyundai,i30,2009,g,189061.0,0.0,0.0,gray,hatchback,1400,109,4,9999.0
640c44c7d8026dccd70f3fc4,Hyundai,Tucson,2008,d,157321.0,0.0,0.0,black,jeep,2000,140,4,9999.0
639db5e6599be080c40ea0d2,Hyundai,i30,2013,d,183000.0,0.0,0.0,blue,hatchback,1600,,5,11999.0
637a65591b2be51ef2091406,Hyundai,i30,2013,d,87000.0,0.0,0.0,red,hatchback,1396,90,,13900.0
638a4e691059123f4b06b863,Hyundai,ix35,2010,d,163000.0,0.0,0.0,gray,jeep,2000,136,,14990.0
63ce9c137e625773ed043975,Hyundai,i10,2015,g,157700.0,0.0,0.0,gray,hatchback,1000,69,6,14040.0
63fcec29d25d36b3e60e5d32,Hyundai,Tucson,2015,d,144000.0,1.0,0.0,blue,jeep,2000,185,6,38888.0
63eb4ab6eab3e10763093e02,Hyundai,i30,2010,p,236000.0,0.0,0.0,gray,combi,2000,143,4,11999.0
63380e6a28da007c0203e032,Hyundai,i40,2012,d,178000.0,0.0,0.0,white,combi,1700,115,5,14800.0
63ed06e5332bf0550a03c3d5,Hyundai,Santa,2009,d,292000.0,,,,,,,,7900.0
63a6ef626dc004d509080697,Hyundai,i30,2015,p,97000.0,0.0,0.0,white,hatchback,,99,5,15500.0
638dfb5679022e1f460c38b4,Hyundai,i20,2010,p,177000.0,0.0,1.0,black,hatchback,,75,4,6400.0
63d81f112d33116fd10c2593,Hyundai,Santa,2013,d,179000.0,1.0,0.0,black,jeep,2200,197,5,30990.0
6349639e97fcfd8797067fe3,Hyundai,Tucson,2016,d,173000.0,1.0,0.0,white,jeep,1700,141,6,31490.0
63f624fc10a1c7c47c0057f3,Hyundai,Sonata,2014,g,138000.0,1.0,0.0,black,sedan,2000,151,,24000.0
62f3d1f184d47a799a0d0173,Hyundai,i30,2009,p,123000.0,0.0,0.0,red,hatchback,1400,109,4,8295.0
637f5727d7547e121d03dcd6,Hyundai,i30,2012,d,191000.0,0.0,0.0,blue,hatchback,1600,90,5,7300.0
63ab60dc69e49b279908b825,Hyundai,Santa,2008,d,163800.0,0.0,0.0,black,jeep,2200,155,4,10850.0
6407aaebec5ee9e82f0c7a13,Hyundai,i40,2018,d,127000.0,0.0,0.0,gray,combi,1700,141,6,22500.0
6329f9fd2b2e3b589f0c2024,Hyundai,ix20,2016,d,108000.0,0.0,0.0,white,hatchback,1400,90,6,16900.0
63da57a9313f4704670577a2,Hyundai,Tucson,2006,d,179000.0,0.0,0.0,black,jeep,113,113,4,9000.0
63709909283ed525ec013853,Hyundai,i20,2013,p,205000.0,0.0,0.0,white,hatchback,1250,85,5,9800.0
640d78da6b0e7aee9706e2d2,Hyundai,i30,2011,p,104000.0,0.0,0.0,black,hatchback,1400,109,5,9300.0
63fc9b5239ef347281038622,Hyundai,i40,2018,d,149000.0,1.0,0.0,white,combi,1700,141,6,23899.0
630a3be70384e6860c0bcfe3,Hyundai,i30,2012,p,179220.0,0.0,0.0,black,hatchback,1600,135,5,16200.0
63577f7f5e834607210d7244,Hyundai,i40,2012,p,161720.0,0.0,0.0,black,combi,1600,135,5,16800.0
633b0e6e01c56f3ab302ca32,Hyundai,i30,2010,d,172000.0,0.0,0.0,gray,hatchback,1600,90,5,7600.0
633499545559ec5ecc077696,Hyundai,i30,2012,d,218000.0,0.0,0.0,blue,hatchback,1600,116,5,8800.0
63a70b648164c915ac0eed43,Hyundai,i10,2010,p,99000.0,0.0,0.0,black,hatchback,1200,75,5,6300.0
62e6806b173450adb0096253,Hyundai,ix20,2012,p,116500.0,0.0,0.0,white,hatchback,1400,,5,13000.0
62ff33fa2e866cc6af077b12,Hyundai,ix35,2013,d,182000.0,0.0,0.0,black,jeep,1700,,5,14777.0
63be7ec902308738d00ed563,Hyundai,i20,2021,p,8000.0,0.0,0.0,blue,hatchback,1200,,6,31333.0
63775e80938179efac030c23,Hyundai,ix35,2011,d,137000.0,0.0,0.0,gray,jeep,1700,,5,15888.0
639dd6096c52a43b13034fe8,Hyundai,Santa,2014,d,201000.0,1.0,0.0,black,jeep,2200,197,5,29900.0
627b57b6f648d4f672089b94,Hyundai,i30,2013,d,132854.0,0.0,0.0,gray,hatchback,1400,90,5,12800.0
63f08fed5e06b9f9340ef768,Hyundai,i10,2009,p,156000.0,0.0,0.0,gray,hatchback,1100,67,4,5288.0
63c836b82da45ed0440bdf63,Hyundai,i20,2017,p,52000.0,0.0,0.0,white,hatchback,1000,120,6,20475.0
6307bc2ba5b825c5cb04f464,Hyundai,Elantra,2016,p,102560.0,0.0,0.0,black,sedan,1800,150,6,19500.0
63a4c910793c7cd943000cc2,Hyundai,Santa,2005,p,177452.0,0.0,0.0,blue,jeep,2000,135,3,6750.0
638e13b9b9feeb9f7e0a73a2,Hyundai,i30,2009,p,158512.0,0.0,0.0,silver,hatchback,1400,109,4,8699.0
640b975975a2d47cba02c472,Hyundai,ix35,2011,d,163720.0,0.0,0.0,gray,jeep,2000,184,5,15999.0
63f5d3deadbf46f7f10cd012,Hyundai,Tucson,2019,d,114000.0,1.0,0.0,white,jeep,2000,185,6,39900.0
63ebc04ae0301e039f03bf13,Hyundai,ix35,2015,p,160000.0,0.0,0.0,red,jeep,1600,135,5,21500.0
62e253d98d93894b4401dde2,Hyundai,Santa,2016,p,59946.0,1.0,0.0,white,jeep,,240,5,46000.0
62e00f89f80c1e8440097973,Hyundai,Kona,2021,p,8141.0,1.0,0.0,gray,sedan,,184,6,39999.0
62e7f636df63e22e93013202,Hyundai,Santa,2013,d,158000.0,0.0,0.0,gray,jeep,2200,197,6,27500.0
63e4f6c098ec69d98606f544,Hyundai,ix20,2016,d,178200.0,0.0,0.0,gray,hatchback,1399,77,5,13000.0
640a2dc16ae39af486093d44,Hyundai,Santa,2006,d,193250.0,0.0,0.0,bordo,jeep,2200,155,4,8550.0
63ac9319125c7578ef061692,Hyundai,Santa,2007,d,227500.0,1.0,0.0,gray,jeep,2200,155,4,7950.0
63fd3be739f00cf35e0ea932,Hyundai,Veloster,2012,p,202345.0,0.0,0.0,orange,hatchback,1600,140,5,14999.0
63afdae5abc7fe46780f12f3,Hyundai,i10,2015,g,97230.0,0.0,0.0,orange,hatchback,1000,,5,12499.0
63fd415996bedd14c60143a2,Hyundai,ix20,2012,p,148600.0,1.0,0.0,gray,hatchback,1600,,,16999.0
63e7f6efeb696896dc068d32,Hyundai,Elantra,2013,p,234000.0,0.0,0.0,gray,sedan,1600,,5,14500.0
63d2766903815f1db9092fe4,Hyundai,i20,2016,d,102433.0,0.0,0.0,silver,hatchback,1200,75,6,15999.0
63c7bddd2d3740749802f154,Hyundai,i20,2016,d,110752.0,0.0,0.0,black,hatchback,1200,75,6,15999.0
6405bcd7f834fd6ae40a67d2,Hyundai,i30,2016,d,107354.0,0.0,0.0,white,combi,1600,110,6,16999.0
63219aefb54c1c1894084764,Hyundai,i10,2015,p,101243.0,0.0,0.0,white,hatchback,1000,70,6,12999.0
640c90f08528304d830af2a2,Hyundai,i20,2012,g,150000.0,0.0,0.0,blue,hatchback,1200,78,5,9999.0
63f9d3e91e1b41d8d006c202,Hyundai,Galloper,2000,d,245700.0,0.0,1.0,blue,jeep,2500,99,3,7700.0
63afce1e95038a4ea8066c73,Hyundai,i20,2010,p,162000.0,0.0,0.0,blue,hatchback,12500,78,,7999.0
63ef268edd7ec982ad0f3697,Hyundai,Santa,2007,d,137000.0,1.0,0.0,blue,jeep,2200,165,,12800.0
640a02cfce0e4eb80201a573,Hyundai,i10,2008,p,165800.0,0.0,0.0,white,hatchback,1100,60,4,2998.0
62dd3acc80e7304aae015ab2,Hyundai,Galloper,2001,d,170000.0,0.0,0.0,green,jeep,2500,101,2,10500.0
63eb920cc40ec5d20a0cdd93,Hyundai,Kona,2019,d,46400.0,0.0,0.0,gold,jeep,1600,116,6,23999.0
63e3baa4646a6076aa061042,Hyundai,i30,2008,p,130000.0,0.0,0.0,gray,hatchback,1400,109,4,7300.0
63c1560e60eda9b6e0053046,Hyundai,i30,2008,d,251000.0,0.0,0.0,black,hatchback,1600,90,4,5400.0
63fcbbc84306885404037c84,Hyundai,ix35,2011,d,200000.0,0.0,0.0,white,jeep,1698,116,5,14900.0
636cf7f6003dcc76590a4f53,Hyundai,i30,2008,p,250000.0,0.0,0.0,blue,hatchback,1400,105,4,6200.0
63d95924590a3ed5cb09ad04,Hyundai,Accent,2003,g,162000.0,0.0,0.0,red,hatchback,,75,3,3149.0
62153f4f68a20b01526ecc63,Hyundai,i30,2009,d,168000.0,0.0,0.0,gray,combi,2000,140,,5300.0
63c4e1c0d3c3091dbb080c87,Hyundai,Tucson,2020,d,165000.0,0.0,0.0,black,jeep,1600,136,,43999.0
640c6220a8e2f35f460fdbd4,Hyundai,Tucson,2006,d,180000.0,0.0,0.0,black,jeep,2000,140,,5900.0
63c4e71d953b2dbc730d0636,Hyundai,i20,2014,p,184000.0,1.0,0.0,black,hatchback,1400,,,13999.0
63ec89bf7bb9e2987a0697f2,Hyundai,Santa,2004,d,284000.0,0.0,0.0,gray,jeep,2000,115,,4999.0
631b489960bf3bd9c20c6b73,Hyundai,i20,2009,p,220000.0,0.0,0.0,green,hatchback,1200,75,,6999.0
63fcaa1cbe655844bf077615,Hyundai,i20,2017,d,77000.0,0.0,0.0,white,hatchback,1100,75,6,19599.0
640567f2d8b2177d1c016552,Hyundai,ix35,2012,p,131600.0,0.0,0.0,gray,jeep,2000,163,5,21900.0
62e97d94b2dd6782ed0174d4,Hyundai,Santa,2007,d,178000.0,1.0,0.0,gold,jeep,2200,4,4,9999.0
6404997fc995b861dd03f912,Hyundai,Kona,2020,p,36000.0,0.0,0.0,gray,jeep,1000,120,6,31200.0
5da41ccc6aa9c5734222b3ad,Hyundai,Santa,2007,d,220000.0,0.0,0.0,black,jeep,2200,155,4,8999.0
63a80284dbf808ba82083e82,Hyundai,Tucson,2005,d,270000.0,0.0,0.0,silver,jeep,2000,113,,4500.0
6375d5d067cbb742e7051b74,Hyundai,i20,2012,p,180389.0,0.0,0.0,blue,hatchback,1200,78,5,6800.0
62e934f59fae548a5a079863,Hyundai,Santa,2007,d,250000.0,1.0,0.0,red,jeep,2200,155,,8100.0
63cfc25168467f3cb509f133,Hyundai,Tucson,2017,d,193000.0,0.0,0.0,white,jeep,,136,6,35990.0
63db795c100c4b1dbc08b893,Hyundai,i30,2015,d,170000.0,1.0,0.0,white,combi,1600,116,5,15999.0
6336ed9674ca8495ba0e6e16,Hyundai,i10,2013,p,96000.0,0.0,0.0,bordo,hatchback,998,66,5,10500.0
63f15ad7ac2eb7211c0315f2,Hyundai,Santa,2006,d,170000.0,0.0,0.0,gray,jeep,2200,155,4,8999.0
62f29a2eff7ca93bdc0e65c2,Hyundai,Getz,2003,p,186000.0,0.0,0.0,gray,hatchback,1100,62,3,2850.0
63e13cb3fb1ab602d80a2572,Hyundai,Getz,2008,p,143056.0,0.0,0.0,red,hatchback,1100,70,4,2500.0
640cee43290c7a63ee0c5082,Hyundai,Santa,2022,p,7000.0,1.0,0.0,gray,jeep,2500,191,6,83000.0
640ce4095f713995560f98f3,Hyundai,i20,2021,g,600.0,0.0,0.0,gray,hatchback,1200,,6,24000.0
620eb0ecfca2430ad33a2524,Hyundai,ix35,2010,d,221000.0,0.0,0.0,gray,jeep,2000,136,5,14500.0
6175ac877a396a2e493b4822,Hyundai,i20,2012,d,234000.0,0.0,0.0,gray,hatchback,1400,90,5,7000.0
640ce16ba93402a8e60392d5,Hyundai,i30,2010,g,155000.0,0.0,0.0,black,hatchback,1400,109,4,8850.0
63fa57bf3c905bfc9d0a9ce3,Hyundai,Sonata,2013,g,145000.0,1.0,0.0,white,sedan,2000,151,5,22000.0
63ffadf39e4509d4ce0730d3,Hyundai,i30,2011,p,134800.0,0.0,0.0,gray,hatchback,1400,105,5,11300.0
63d2d0b8e838c8b04f0855b3,Hyundai,ix35,2012,d,157567.0,0.0,0.0,gray,jeep,1700,115,5,15500.0
64022f3bdad1b25ba60dfa43,Hyundai,Getz,2005,d,1234.0,0.0,1.0,black,hatchback,,,,2000.0
63598bb56ab232ec1b087892,Hyundai,ix20,2014,d,150000.0,0.0,0.0,gray,hatchback,1600,,5,11895.0
63efc09e712ad34c6f07c913,Hyundai,i10,2009,p,110000.0,0.0,0.0,bordo,hatchback,1000,,5,5899.0
633737ff589a13a4b20a8a84,Hyundai,i30,2012,p,216000.0,0.0,0.0,red,hatchback,1400,100,5,13499.0
6377c93bdf8bbaeeb50f25d3,Hyundai,i20,2018,p,13000.0,0.0,0.0,white,hatchback,1200,75,6,19305.0
638dc70a1cd7edf4750f6868,Hyundai,i10,2017,p,70000.0,0.0,0.0,gray,hatchback,998,66,6,14625.0
633355c715dcca03290d1306,Hyundai,Tucson,2005,d,199500.0,1.0,0.0,gray,jeep,2000,112,3,8400.0
6391ba1c1dc3eefab80e1402,Hyundai,Santa,2007,d,217000.0,1.0,0.0,gray,jeep,2200,155,4,9000.0
63cd7cb582eace8cd30ac2a2,Hyundai,Tucson,2005,d,255000.0,0.0,0.0,black,jeep,2000,113,4,7999.0
63a166565aa7ecbb1a0f0ca3,Hyundai,i30,2012,d,177000.0,0.0,0.0,black,hatchback,1600,110,5,12999.0
638f9e00964edff45200e572,Hyundai,i30,2014,d,130000.0,0.0,0.0,gray,combi,1400,90,5,13100.0
640cc749e79fac13ab0919c4,Hyundai,Getz,2006,p,173500.0,0.0,0.0,red,hatchback,1100,67,4,4350.0
63d565db18cf69c6ad089d32,Hyundai,Tucson,2008,d,194000.0,0.0,0.0,gray,jeep,2000,140,4,7950.0
6377835f6480ba40620aab64,Hyundai,i30,2011,p,239000.0,0.0,0.0,white,hatchback,1400,105,5,9000.0
6406139a4b3af49089093012,Hyundai,i30,2008,d,235000.0,0.0,0.0,black,hatchback,1600,90,4,7500.0
63fc7dc1dc3e1d56d805d422,Hyundai,Santa,2003,p,165000.0,0.0,0.0,gray,jeep,2400,145,3,6000.0
63fe3ca9dd38b2cc4f034ed2,Hyundai,i30,2009,d,184000.0,0.0,0.0,blue,hatchback,1600,90,4,6800.0
62a0e5bd57f59a2b8807eee5,Hyundai,ix20,2013,g,162321.0,0.0,0.0,gray,hatchback,1400,90,5,11999.0
63f501eb996f817f510c6282,Hyundai,ix20,2012,d,167500.0,0.0,0.0,white,hatchback,1398,90,5,11300.0
63d9799433efd1895b0c07c7,Hyundai,Terracan,2004,d,234000.0,1.0,0.0,green,jeep,2900,150,4,6500.0
634d5afb47af01e0af092162,Hyundai,Galloper,1999,d,225000.0,0.0,0.0,blue,jeep,2500,100,3,8000.0
63a47237a9b1a26026069403,Hyundai,i20,2013,g,147900.0,0.0,0.0,blue,hatchback,1255,86,5,9490.0
63b6f09c2daeb09b84015bb3,Hyundai,i20,2009,p,127156.0,0.0,1.0,gray,hatchback,1200,78,4,6555.0
64023ea17327d2330b0cf3b2,Hyundai,ix20,2011,p,123400.0,0.0,0.0,gray,hatchback,1400,90,5,11600.0
63d510a3e1928ee8c5009462,Hyundai,i40,2012,d,187354.0,0.0,0.0,gray,combi,1700,116,5,15999.0
64077dfbe040c758c506e817,Hyundai,i30,2016,d,173288.0,0.0,0.0,white,combi,1600,128,6,16999.0
63f7dec4c7f8f11ce00e7c96,Hyundai,ix20,2013,p,178003.0,1.0,0.0,white,hatchback,1600,125,5,17999.0
62fa093458c6861e6307f263,Hyundai,Santa,2007,d,266000.0,0.0,0.0,gray,jeep,2200,150,,9000.0
639ce837869c66e13108cca2,Hyundai,i30,2011,p,214123.0,0.0,0.0,gray,combi,1400,109,5,9799.0
635039b5bd20c6f73c05c982,Hyundai,Ioniq,2018,h,131000.0,1.0,0.0,white,hatchback,1600,141,6,30999.0
63dd59ace21035cf360055f4,Hyundai,Santa,2015,d,166314.0,1.0,0.0,red,jeep,2200,197,5,38900.0
63d1074fa4807fa0480ef012,Hyundai,i20,2016,d,132000.0,0.0,0.0,black,hatchback,1400,90,,13899.0
63da56ee340b53db6909e542,Hyundai,i30,2018,d,138000.0,0.0,0.0,white,hatchback,1600,110,6,26999.0
63fdb3021ce52d38980380b2,Hyundai,i20,2016,d,162000.0,0.0,0.0,white,hatchback,1400,90,,16300.0
636cc478ca7d13bfaf059646,Hyundai,Santa,2007,g,164658.0,0.0,0.0,gray,jeep,2700,189,4,12500.0
63adcf883acacb24eb0267a2,Hyundai,Tucson,2019,p,26751.0,0.0,0.0,black,jeep,,132,6,40900.0
63d14cd1a8a99b998c07eb95,Hyundai,i20,2009,d,189170.0,0.0,0.0,white,hatchback,1400,90,4,7800.0
63f7c52e20c48ca06906c972,Hyundai,i30,2009,p,210000.0,0.0,0.0,red,hatchback,1400,109,4,8900.0
63a0cea2c6a7d76a810ddd42,Hyundai,i30,2013,d,163368.0,0.0,0.0,gray,hatchback,1600,110,5,13900.0
6404ac7894b30fd7ee067cf4,Hyundai,Santa,2007,d,132749.0,1.0,0.0,gray,jeep,2200,155,4,12499.0
6407b43c15d1ac0e6102c594,Hyundai,ix35,2011,d,145300.0,0.0,0.0,gray,jeep,2000,136,5,17990.0
63dd494467fb70748c084a92,Hyundai,i30,2009,p,14600.0,0.0,0.0,red,hatchback,1400,109,,8300.0
63a4b04e8f1ecf8ca5072494,Hyundai,i20,2016,d,100730.0,0.0,0.0,black,hatchback,1100,,6,14235.0
63da4850407807247a001582,Hyundai,i30,2007,p,188000.0,0.0,0.0,gray,hatchback,1600,122,,8800.0
63b985cdeaf0c6e73c0eb812,Hyundai,i20,2012,d,152730.0,0.0,0.0,gray,hatchback,1400,75,5,8400.0
62a626ee96da26630a0ab904,Hyundai,i20,2013,d,107000.0,0.0,0.0,white,hatchback,1100,75,5,10999.0
62c483545f48351da202ac54,Hyundai,i30,2017,p,75000.0,0.0,0.0,black,hatchback,1000,120,6,24999.0
6400eaf9a05ef68d48096276,Hyundai,i30,2009,p,168200.0,0.0,0.0,gray,hatchback,1400,109,4,7999.0
6380c3c3837b0efcd6090a22,Hyundai,Santa,2006,d,163560.0,0.0,0.0,black,jeep,2200,150,3,9999.0
6408db1400f1bd5d840a6c94,Hyundai,Tucson,2006,d,242000.0,0.0,0.0,black,jeep,2000,140,4,6500.0
640c9449be2738696b0f2787,Hyundai,ix35,2011,d,176000.0,1.0,0.0,brown,jeep,2000,184,,18900.0
62239d9b35e0a43c87544b02,Hyundai,i30,2014,d,188000.0,0.0,0.0,gray,combi,1400,90,,13999.0
63d14b1cf066f306ce06a6a4,Hyundai,Santa,2003,d,346000.0,1.0,0.0,gray,jeep,,,3,4700.0
640c91282f7e2c3a840b1054,Hyundai,Trajet,2007,d,205668.0,0.0,0.0,blue,van,2000,111,4,5999.0
6399ce0a256f37d5f7034fd2,Hyundai,Santa,2022,p,6700.0,1.0,0.0,bordo,jeep,2500,281,6,79999.0
63f3658b57830188790b48c5,Hyundai,Ioniq,2016,h,168000.0,1.0,0.0,white,hatchback,1600,,6,31000.0
63c2aa8c315c17132e0d03f4,Hyundai,ix35,2011,g,146000.0,0.0,0.0,blue,jeep,2000,163,,16800.0
63f71b2843131cad0a00cdf7,Hyundai,Santa,2002,d,193387.0,0.0,0.0,gray,jeep,2000,112,,5200.0
6007e3ba750b6c54f8724ec2,Hyundai,i30,2009,d,240000.0,0.0,0.0,blue,hatchback,1600,90,4,6999.0
640c8aee544bb914510462e2,Hyundai,i40,2013,d,180000.0,0.0,0.0,white,combi,,116,5,14400.0
63cfe0ecd9aa318d4102a0b3,Hyundai,Santa,2001,p,17500.0,1.0,0.0,blue,jeep,2400,170,3,4500.0
635973cd5e55fa1c760bf553,Hyundai,Santa,2004,d,180000.0,0.0,0.0,bronze,jeep,2000,125,3,4700.0
638736cd3657589f59069782,Hyundai,Tucson,2006,d,172000.0,0.0,0.0,gray,jeep,2000,140,4,6200.0
63da8046f6553a513603a2e2,Hyundai,i30,2010,d,144000.0,0.0,0.0,blue,hatchback,1599,90,4,7800.0
63a22befef69c20aec0d5a85,Hyundai,Tucson,2018,d,75000.0,0.0,0.0,white,jeep,1700,116,6,39999.0
63f7856ef68518d7a30bccd4,Hyundai,Kona,2018,p,56000.0,0.0,0.0,gray,jeep,1000,120,6,31999.0
6350e423687da2977d03e8d2,Hyundai,Kona,2018,p,26500.0,0.0,0.0,white,jeep,1000,120,6,31000.0
640c84d563c6f45565082892,Hyundai,Sonata,2006,g,159957.0,1.0,0.0,gray,sedan,2400,161,3,2000.0
640c84a0098ccdc28f08df22,Hyundai,ix20,2013,d,152652.0,0.0,0.0,black,hatchback,1582,116,5,12800.0
633439564c97f73d010241c2,Hyundai,ix35,2010,d,183000.0,0.0,0.0,black,jeep,1995,136,5,14700.0
6311c1ce92ee1b66a60ae6a3,Hyundai,i20,2009,p,181000.0,0.0,0.0,gray,hatchback,,,4,5850.0
62d2c07a59735c838500cd62,Hyundai,i10,2013,g,138000.0,0.0,0.0,white,hatchback,1100,70,5,8999.0
63da666fac14cc718f05c4e3,Hyundai,Atos,2008,m,350000.0,0.0,0.0,yellow,coupe,1100,51,4,1300.0
633d615095ac667e1e05e1a2,Hyundai,ix20,2015,d,108000.0,0.0,0.0,white,hatchback,1400,90,5,15400.0
640b395a6684bd7c3a050313,Hyundai,i10,2015,g,90000.0,0.0,0.0,white,hatchback,1000,69,6,14000.0
640766155f524a25090db303,Hyundai,i30,2018,d,203000.0,1.0,0.0,white,combi,1600,136,6,22990.0
640c75ba921ef26e520b6fc3,Hyundai,i20,2015,p,88000.0,0.0,0.0,gray,hatchback,1400,94,5,14999.0
63fd95035d10543fe1058a65,Hyundai,Atos,2007,p,170652.0,0.0,0.0,blue,hatchback,,,,2500.0
63ff79ce4bf76b2eb7075ac7,Hyundai,Kona,2020,p,68000.0,0.0,0.0,orange,jeep,1000,120,6,27000.0
60d8c94d88fa054e9540b552,Hyundai,Santa,2004,g,300000.0,0.0,0.0,black,jeep,2400,147,4,8000.0
63b351f39c33f256ba09f832,Hyundai,i10,2014,p,181000.0,0.0,0.0,gray,hatchback,1200,87,5,13199.0
6406eb94bdf94cd7ac0859d2,Hyundai,ix35,2012,d,146000.0,1.0,0.0,black,jeep,2000,184,5,22300.0
6320852a89bb447ef00de554,Hyundai,Sonata,2015,g,118000.0,1.0,0.0,white,sedan,2000,151,,19500.0
63f8b8f8b58ecec97e046a52,Hyundai,Ioniq,2019,e,129000.0,1.0,0.0,white,hatchback,-2,124,6,38900.0
6377968e784a0de27a0a0775,Hyundai,i30,2008,d,231.0,0.0,0.0,gray,hatchback,1600,90,4,5299.0
6409fc3c22728cd3d10649d2,Hyundai,i20,2015,p,106650.0,0.0,1.0,white,coupe,1400,101,6,19700.0
63bec526a2bdfc8a7b0c4a35,Hyundai,Galloper,2000,p,210000.0,1.0,0.0,blue,jeep,,140,2,6500.0
63a46351bf6ce16bd10aabb3,Hyundai,Sonata,2006,p,230000.0,0.0,0.0,gray,sedan,2400,162,,4499.0
63dcfb5301ec27bbf00ea88b,Hyundai,ix20,2012,p,201440.0,1.0,0.0,gray,hatchback,1591,124,5,16900.0
639424cab12ec8952b0a7c25,Hyundai,Getz,2005,p,102000.0,0.0,0.0,black,hatchback,1000,66,,3200.0
6388be69b3cd73dbbe034676,Hyundai,i10,2012,p,116000.0,0.0,0.0,black,hatchback,,,5,8600.0
624b175a5fd9a90e22004952,Hyundai,i20,2019,p,10454.0,0.0,0.0,gray,hatchback,1248,84,6,25000.0
640c5ca283d2ad2f5d02b033,Hyundai,i10,2009,p,120000.0,1.0,0.0,blue,hatchback,1100,70,,9800.0
622364140d993a1a700f7d03,Hyundai,ix35,2010,d,174000.0,0.0,0.0,gray,jeep,2000,,4,14200.0
63a86cb56d3dd1e1e20d6612,Hyundai,Tucson,2005,d,276000.0,0.0,0.0,gray,jeep,2000,140,3,6800.0
62d916fdeeb5a7c47d00e6b4,Hyundai,i30,2010,d,178000.0,0.0,0.0,red,combi,,90,5,7799.0
6378d0b74b7fb426100c97a3,Hyundai,Santa,2005,d,238485.0,0.0,0.0,gray,jeep,2000,126,3,5000.0
637bce9537d2819fa103a3b2,Hyundai,i10,2021,p,8500.0,1.0,0.0,blue,hatchback,1200,85,6,28500.0
640c54bb3dece40e2a056522,Hyundai,i40,2012,g,250000.0,0.0,0.0,yellow,combi,1600,135,5,16300.0
